Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Season,Round,EventName
0 days 00:57:03.942000,22.9,77.0,1002.7,True,32.4,330,2.0,2022,7,Monaco Grand Prix
0 days 00:58:03.942000,22.6,76.0,1002.7,True,32.3,337,1.5,2022,7,Monaco Grand Prix
0 days 00:59:03.942000,22.5,77.0,1002.7,True,32.0,338,1.2,2022,7,Monaco Grand Prix
0 days 01:00:03.943000,22.5,77.0,1002.7,True,32.3,332,1.0,2022,7,Monaco Grand Prix
0 days 01:01:03.943000,22.6,77.0,1002.7,True,32.3,354,1.2,2022,7,Monaco Grand Prix
0 days 01:02:03.953000,22.4,78.0,1002.7,True,32.2,334,0.5,2022,7,Monaco Grand Prix
0 days 01:03:03.941000,22.4,77.0,1002.5,True,32.2,343,1.5,2022,7,Monaco Grand Prix
0 days 01:04:03.933000,22.3,77.0,1002.7,True,32.2,343,1.8,2022,7,Monaco Grand Prix
0 days 01:05:03.951000,22.2,77.0,1002.7,True,31.3,329,2.0,2022,7,Monaco Grand Prix
0 days 01:06:03.941000,22.2,77.0,1002.7,True,30.4,352,1.6,2022,7,Monaco Grand Prix
0 days 01:07:03.943000,22.2,77.0,1002.7,True,30.4,3,1.6,2022,7,Monaco Grand Prix
0 days 01:08:03.942000,22.1,78.0,1002.7,True,30.3,348,1.3,2022,7,Monaco Grand Prix
0 days 01:09:03.943000,22.2,79.0,1002.7,True,30.0,344,1.6,2022,7,Monaco Grand Prix
0 days 01:10:03.944000,22.1,78.0,1002.7,True,30.0,40,1.5,2022,7,Monaco Grand Prix
0 days 01:11:03.948000,22.0,80.0,1002.7,True,29.0,342,0.6,2022,7,Monaco Grand Prix
0 days 01:12:03.943000,21.9,80.0,1002.7,True,28.7,338,1.0,2022,7,Monaco Grand Prix
0 days 01:13:03.947000,21.9,81.0,1002.7,True,28.7,344,1.0,2022,7,Monaco Grand Prix
0 days 01:14:03.943000,21.9,81.0,1002.7,True,28.7,344,1.0,2022,7,Monaco Grand Prix
0 days 01:15:03.944000,21.9,81.0,1002.7,True,28.7,344,1.0,2022,7,Monaco Grand Prix
0 days 01:16:03.944000,21.7,81.0,1002.7,True,28.7,344,1.0,2022,7,Monaco Grand Prix
0 days 01:17:03.957000,21.8,81.0,1002.7,True,28.7,344,1.0,2022,7,Monaco Grand Prix
0 days 01:18:03.946000,21.7,83.0,1002.7,True,29.6,339,1.1,2022,7,Monaco Grand Prix
0 days 01:19:03.943000,21.8,84.0,1002.7,True,30.2,234,0.5,2022,7,Monaco Grand Prix
0 days 01:20:03.946000,21.9,85.0,1002.7,True,28.6,337,1.1,2022,7,Monaco Grand Prix
0 days 01:21:03.961000,22.1,82.0,1002.9,True,27.6,349,2.2,2022,7,Monaco Grand Prix
0 days 01:22:03.942000,22.0,84.0,1002.9,True,26.4,336,1.3,2022,7,Monaco Grand Prix
0 days 01:23:03.943000,21.8,86.0,1002.7,True,26.3,320,0.6,2022,7,Monaco Grand Prix
0 days 01:24:03.949000,21.8,86.0,1002.9,True,26.3,330,0.6,2022,7,Monaco Grand Prix
0 days 01:25:03.953000,21.8,87.0,1002.9,True,27.5,321,1.0,2022,7,Monaco Grand Prix
0 days 01:26:03.945000,21.7,86.0,1002.7,True,28.4,328,0.8,2022,7,Monaco Grand Prix
0 days 01:27:03.943000,21.7,86.0,1002.9,True,28.6,335,0.8,2022,7,Monaco Grand Prix
0 days 01:28:03.942000,21.4,87.0,1003.0,True,28.9,0,1.1,2022,7,Monaco Grand Prix
0 days 01:29:03.941000,21.3,87.0,1002.9,True,29.0,268,0.0,2022,7,Monaco Grand Prix
0 days 01:30:03.946000,21.3,88.0,1002.9,True,29.2,344,0.6,2022,7,Monaco Grand Prix
0 days 01:31:03.962000,21.4,88.0,1002.9,True,29.6,344,0.8,2022,7,Monaco Grand Prix
0 days 01:32:03.974000,21.4,88.0,1003.0,True,29.6,346,0.5,2022,7,Monaco Grand Prix
0 days 01:33:03.993000,21.4,87.0,1003.0,True,29.9,311,0.8,2022,7,Monaco Grand Prix
0 days 01:34:03.978000,21.5,87.0,1003.0,True,29.9,311,0.8,2022,7,Monaco Grand Prix
0 days 01:35:03.994000,21.4,86.0,1002.9,True,29.5,258,0.6,2022,7,Monaco Grand Prix
0 days 01:36:04,21.4,87.0,1002.9,True,29.6,326,0.6,2022,7,Monaco Grand Prix
0 days 01:37:04.006000,21.2,87.0,1002.9,True,29.6,351,0.8,2022,7,Monaco Grand Prix
0 days 01:38:04.022000,21.2,87.0,1002.9,True,29.6,352,1.2,2022,7,Monaco Grand Prix
0 days 01:39:04.037000,21.2,86.0,1002.9,True,29.5,337,1.0,2022,7,Monaco Grand Prix
0 days 01:40:04.038000,21.3,87.0,1002.9,True,29.2,343,1.2,2022,7,Monaco Grand Prix
0 days 01:41:04.053000,21.1,86.0,1002.9,True,28.7,1,2.0,2022,7,Monaco Grand Prix
0 days 01:42:04.061000,21.1,87.0,1002.9,True,28.7,348,1.2,2022,7,Monaco Grand Prix
0 days 01:43:04.079000,21.1,86.0,1002.9,True,28.7,340,1.6,2022,7,Monaco Grand Prix
0 days 01:44:04.080000,21.1,87.0,1002.9,True,28.4,353,1.1,2022,7,Monaco Grand Prix
0 days 01:45:04.068000,21.1,87.0,1002.7,True,27.9,349,2.2,2022,7,Monaco Grand Prix
0 days 01:46:04.069000,21.1,87.0,1002.9,True,27.9,343,1.3,2022,7,Monaco Grand Prix
0 days 01:47:04.068000,21.0,87.0,1002.9,True,28.4,20,1.7,2022,7,Monaco Grand Prix
0 days 01:48:04.069000,21.1,86.0,1002.9,True,28.4,341,1.0,2022,7,Monaco Grand Prix
0 days 01:49:04.077000,21.1,86.0,1003.0,True,28.6,318,1.1,2022,7,Monaco Grand Prix
0 days 01:50:04.070000,21.2,86.0,1003.0,True,28.6,351,1.1,2022,7,Monaco Grand Prix
0 days 01:51:04.072000,21.1,86.0,1003.0,True,28.6,6,1.7,2022,7,Monaco Grand Prix
0 days 01:52:04.069000,20.9,86.0,1002.9,True,28.6,0,1.5,2022,7,Monaco Grand Prix
0 days 01:53:04.070000,20.9,87.0,1002.9,True,28.6,16,1.7,2022,7,Monaco Grand Prix
0 days 01:54:04.075000,21.0,86.0,1003.0,True,28.7,322,0.8,2022,7,Monaco Grand Prix
0 days 01:55:04.068000,21.0,87.0,1003.0,False,28.8,272,1.0,2022,7,Monaco Grand Prix
0 days 01:56:04.077000,21.2,85.0,1002.9,True,29.1,12,1.2,2022,7,Monaco Grand Prix
0 days 01:57:04.069000,21.2,86.0,1003.0,False,29.2,329,0.6,2022,7,Monaco Grand Prix
0 days 01:58:04.069000,21.1,86.0,1003.0,False,29.4,14,0.6,2022,7,Monaco Grand Prix
0 days 01:59:04.071000,21.1,85.0,1003.0,False,29.4,340,1.0,2022,7,Monaco Grand Prix
0 days 02:00:04.073000,21.2,85.0,1003.0,False,29.4,323,1.2,2022,7,Monaco Grand Prix
0 days 02:01:04.069000,21.2,86.0,1003.0,False,29.4,8,0.6,2022,7,Monaco Grand Prix
0 days 02:02:04.070000,21.2,84.0,1003.0,False,29.3,0,0.6,2022,7,Monaco Grand Prix
0 days 02:03:04.074000,21.2,85.0,1003.0,False,29.2,64,1.0,2022,7,Monaco Grand Prix
0 days 02:04:04.071000,21.2,84.0,1003.0,False,29.1,2,2.2,2022,7,Monaco Grand Prix
0 days 02:05:04.072000,21.2,84.0,1003.0,False,28.9,0,1.3,2022,7,Monaco Grand Prix
0 days 02:06:04.079000,21.1,85.0,1003.0,False,28.8,348,0.6,2022,7,Monaco Grand Prix
0 days 02:07:04.081000,21.2,84.0,1003.0,False,29.1,340,1.7,2022,7,Monaco Grand Prix
0 days 02:08:04.070000,21.3,82.0,1003.0,False,29.1,139,3.2,2022,7,Monaco Grand Prix
0 days 02:09:04.072000,21.3,85.0,1003.0,False,28.8,4,0.8,2022,7,Monaco Grand Prix
0 days 02:10:04.078000,21.3,83.0,1003.0,False,28.6,6,1.2,2022,7,Monaco Grand Prix
0 days 02:11:04.100000,21.3,84.0,1003.0,False,28.8,358,1.1,2022,7,Monaco Grand Prix
0 days 02:12:04.081000,21.4,83.0,1003.0,False,28.6,103,0.8,2022,7,Monaco Grand Prix
0 days 02:13:04.072000,21.5,83.0,1003.0,False,28.5,12,0.6,2022,7,Monaco Grand Prix
0 days 02:14:04.070000,21.6,83.0,1003.0,False,28.5,127,0.6,2022,7,Monaco Grand Prix
0 days 02:15:04.074000,21.5,82.0,1003.0,False,28.4,298,0.6,2022,7,Monaco Grand Prix
0 days 02:16:04.081000,21.6,83.0,1003.0,True,28.3,200,0.8,2022,7,Monaco Grand Prix
0 days 02:17:04.071000,21.7,82.0,1003.0,True,28.5,27,0.8,2022,7,Monaco Grand Prix
0 days 02:18:04.076000,21.8,81.0,1003.0,True,28.2,278,1.2,2022,7,Monaco Grand Prix
0 days 02:19:04.086000,21.7,81.0,1003.0,True,28.1,2,0.5,2022,7,Monaco Grand Prix
0 days 02:20:04.146000,21.6,81.0,1003.0,True,28.1,202,0.6,2022,7,Monaco Grand Prix
0 days 02:21:04.124000,21.7,81.0,1003.2,True,28.2,271,0.6,2022,7,Monaco Grand Prix
0 days 02:22:04.138000,21.9,80.0,1003.2,True,28.3,183,0.8,2022,7,Monaco Grand Prix
0 days 02:23:04.151000,21.9,80.0,1003.2,True,27.9,357,1.1,2022,7,Monaco Grand Prix
0 days 02:24:04.166000,22.0,79.0,1003.2,True,27.6,79,0.8,2022,7,Monaco Grand Prix
0 days 02:25:04.156000,21.9,78.0,1003.2,True,27.3,254,0.5,2022,7,Monaco Grand Prix
0 days 02:26:04.167000,22.0,79.0,1003.2,True,27.1,28,0.6,2022,7,Monaco Grand Prix
0 days 02:27:04.181000,22.0,77.0,1003.2,True,27.0,98,1.3,2022,7,Monaco Grand Prix
0 days 02:28:04.231000,21.9,78.0,1003.2,True,27.0,346,0.6,2022,7,Monaco Grand Prix
0 days 02:29:04.204000,21.8,79.0,1003.2,True,26.4,187,0.4,2022,7,Monaco Grand Prix
0 days 02:30:04.198000,21.9,78.0,1003.2,True,27.2,214,1.1,2022,7,Monaco Grand Prix
0 days 02:31:04.202000,21.9,78.0,1003.2,True,27.0,214,1.0,2022,7,Monaco Grand Prix
0 days 02:32:04.198000,21.9,77.0,1003.2,True,26.9,4,1.0,2022,7,Monaco Grand Prix
0 days 02:33:04.205000,22.1,76.0,1003.2,False,26.9,0,0.8,2022,7,Monaco Grand Prix
0 days 02:34:04.198000,22.0,77.0,1003.2,True,26.8,355,0.4,2022,7,Monaco Grand Prix
0 days 02:35:04.202000,22.0,77.0,1003.2,True,27.1,110,0.6,2022,7,Monaco Grand Prix
0 days 02:36:04.202000,22.1,76.0,1003.2,True,27.1,139,0.6,2022,7,Monaco Grand Prix
0 days 02:37:04.217000,22.0,77.0,1003.2,True,27.1,117,0.5,2022,7,Monaco Grand Prix
0 days 02:38:04.205000,22.0,76.0,1003.2,True,27.5,111,0.4,2022,7,Monaco Grand Prix
0 days 02:39:04.188000,22.1,76.0,1003.2,True,27.6,108,0.5,2022,7,Monaco Grand Prix
0 days 02:40:04.200000,22.2,76.0,1003.2,True,27.4,116,0.5,2022,7,Monaco Grand Prix
0 days 02:41:04.203000,22.1,76.0,1003.0,True,27.3,78,0.3,2022,7,Monaco Grand Prix
0 days 02:42:04.204000,22.2,75.0,1003.2,True,27.3,0,0.0,2022,7,Monaco Grand Prix
0 days 02:43:04.200000,22.1,76.0,1003.2,True,27.2,173,0.0,2022,7,Monaco Grand Prix
0 days 02:44:04.199000,22.2,75.0,1003.2,True,27.6,0,0.8,2022,7,Monaco Grand Prix
0 days 02:45:04.201000,22.2,75.0,1003.2,True,27.8,0,0.8,2022,7,Monaco Grand Prix
0 days 02:46:04.200000,22.3,76.0,1003.2,True,27.9,292,0.3,2022,7,Monaco Grand Prix
0 days 02:47:04.207000,22.3,75.0,1003.2,True,27.9,170,0.8,2022,7,Monaco Grand Prix
0 days 02:48:04.198000,22.2,75.0,1003.2,True,27.9,170,1.0,2022,7,Monaco Grand Prix
0 days 02:49:04.223000,22.3,75.0,1003.2,True,28.0,153,0.6,2022,7,Monaco Grand Prix
0 days 02:50:04.212000,22.4,75.0,1003.2,True,28.3,131,0.8,2022,7,Monaco Grand Prix
0 days 02:51:04.200000,22.3,73.0,1003.2,True,28.7,41,0.5,2022,7,Monaco Grand Prix
0 days 02:52:04.275000,22.4,73.0,1003.2,True,28.7,72,0.6,2022,7,Monaco Grand Prix
0 days 02:53:04.199000,22.3,73.0,1003.0,True,28.3,0,0.6,2022,7,Monaco Grand Prix
0 days 02:54:04.201000,22.3,73.0,1003.2,False,27.8,346,0.5,2022,7,Monaco Grand Prix
0 days 02:55:04.201000,22.3,74.0,1003.2,False,27.8,102,0.6,2022,7,Monaco Grand Prix
0 days 02:56:04.202000,22.2,75.0,1003.2,False,27.8,191,0.6,2022,7,Monaco Grand Prix
0 days 02:57:04.199000,22.2,74.0,1003.2,False,28.4,343,0.6,2022,7,Monaco Grand Prix
0 days 02:58:04.244000,22.2,74.0,1003.2,False,28.4,342,1.1,2022,7,Monaco Grand Prix
0 days 02:59:04.318000,22.2,73.0,1003.2,False,28.4,3,1.3,2022,7,Monaco Grand Prix
0 days 03:00:04.230000,22.1,74.0,1003.0,False,28.2,338,1.1,2022,7,Monaco Grand Prix
0 days 03:01:04.230000,22.1,74.0,1003.2,False,28.2,159,1.5,2022,7,Monaco Grand Prix
0 days 03:02:04.278000,22.0,74.0,1003.2,False,28.1,63,0.6,2022,7,Monaco Grand Prix
0 days 03:03:04.246000,22.0,75.0,1003.2,False,28.2,333,0.4,2022,7,Monaco Grand Prix
0 days 03:04:04.251000,22.0,74.0,1003.2,False,28.5,10,0.8,2022,7,Monaco Grand Prix
0 days 03:05:04.250000,22.0,74.0,1003.2,False,28.6,30,0.0,2022,7,Monaco Grand Prix
0 days 03:06:04.245000,22.0,74.0,1003.2,False,28.5,56,1.0,2022,7,Monaco Grand Prix
0 days 03:07:04.259000,22.0,75.0,1003.2,False,28.5,312,0.6,2022,7,Monaco Grand Prix
0 days 03:08:04.276000,21.9,74.0,1003.2,False,28.5,0,0.0,2022,7,Monaco Grand Prix
0 days 03:09:04.276000,21.9,73.0,1003.2,False,28.5,28,0.5,2022,7,Monaco Grand Prix
0 days 03:10:04.291000,21.9,74.0,1003.2,False,28.5,12,0.6,2022,7,Monaco Grand Prix
0 days 03:11:04.308000,21.9,73.0,1003.2,False,28.3,1,0.8,2022,7,Monaco Grand Prix
0 days 03:12:04.322000,21.9,74.0,1003.2,False,28.2,281,0.5,2022,7,Monaco Grand Prix
0 days 03:13:04.323000,21.9,73.0,1003.2,False,28.2,40,0.5,2022,7,Monaco Grand Prix
0 days 03:14:04.342000,21.9,73.0,1003.2,False,28.1,13,1.2,2022,7,Monaco Grand Prix
0 days 03:15:04.364000,21.9,73.0,1003.2,False,28.1,13,1.2,2022,7,Monaco Grand Prix
0 days 03:16:04.371000,21.8,73.0,1003.2,False,28.0,0,0.6,2022,7,Monaco Grand Prix
0 days 03:17:04.371000,21.9,73.0,1003.2,False,28.0,0,0.3,2022,7,Monaco Grand Prix
0 days 03:18:04.371000,21.9,74.0,1003.2,False,28.0,323,0.6,2022,7,Monaco Grand Prix
0 days 03:19:04.398000,21.9,74.0,1003.2,False,28.3,0,0.8,2022,7,Monaco Grand Prix
0 days 03:20:04.424000,21.9,73.0,1003.2,False,28.5,0,0.6,2022,7,Monaco Grand Prix
0 days 03:21:04.419000,22.0,73.0,1003.2,False,28.6,186,0.4,2022,7,Monaco Grand Prix
0 days 03:22:04.416000,22.0,73.0,1003.2,False,28.8,257,1.0,2022,7,Monaco Grand Prix
0 days 03:23:04.439000,22.1,72.0,1003.2,False,28.8,159,1.1,2022,7,Monaco Grand Prix
0 days 03:24:04.450000,22.2,72.0,1003.0,False,28.9,86,0.6,2022,7,Monaco Grand Prix
0 days 03:25:04.448000,22.3,71.0,1003.2,False,28.9,239,0.5,2022,7,Monaco Grand Prix
0 days 03:26:04.448000,22.3,72.0,1003.0,True,29.1,260,1.2,2022,7,Monaco Grand Prix
0 days 03:27:04.461000,22.3,70.0,1003.0,False,29.1,330,1.2,2022,7,Monaco Grand Prix
0 days 03:28:04.451000,22.4,70.0,1003.2,False,28.8,0,0.6,2022,7,Monaco Grand Prix
0 days 03:29:04.448000,22.3,70.0,1003.2,False,28.8,55,0.6,2022,7,Monaco Grand Prix
0 days 03:30:04.448000,22.3,71.0,1003.0,False,28.7,300,0.4,2022,7,Monaco Grand Prix
0 days 03:31:04.451000,22.4,71.0,1003.2,False,28.9,188,0.6,2022,7,Monaco Grand Prix
0 days 03:32:04.450000,22.5,71.0,1003.2,False,29.1,146,0.6,2022,7,Monaco Grand Prix
0 days 03:33:04.448000,22.5,71.0,1003.2,False,29.4,178,0.8,2022,7,Monaco Grand Prix
0 days 03:34:04.457000,22.6,70.0,1003.2,False,29.4,201,0.8,2022,7,Monaco Grand Prix
0 days 03:35:04.452000,22.4,69.0,1003.2,False,29.5,161,1.1,2022,7,Monaco Grand Prix
0 days 03:36:04.453000,22.4,69.0,1003.2,False,29.0,189,1.0,2022,7,Monaco Grand Prix
0 days 03:37:04.455000,22.3,70.0,1003.2,False,28.7,170,0.6,2022,7,Monaco Grand Prix
0 days 03:38:04.456000,22.4,71.0,1003.2,False,29.0,183,1.2,2022,7,Monaco Grand Prix
0 days 03:39:04.448000,22.5,70.0,1003.2,False,29.0,158,0.8,2022,7,Monaco Grand Prix
0 days 03:40:04.449000,22.5,69.0,1003.2,False,29.6,0,1.5,2022,7,Monaco Grand Prix
0 days 03:41:04.457000,22.6,69.0,1003.2,False,29.7,195,0.8,2022,7,Monaco Grand Prix
0 days 03:42:04.465000,22.5,68.0,1003.2,False,29.8,211,1.5,2022,7,Monaco Grand Prix
0 days 03:43:04.451000,22.6,68.0,1003.2,False,29.5,200,1.2,2022,7,Monaco Grand Prix
0 days 03:44:04.448000,22.6,68.0,1003.2,False,29.5,185,1.2,2022,7,Monaco Grand Prix
0 days 03:45:04.450000,22.6,68.0,1003.2,False,29.2,300,1.7,2022,7,Monaco Grand Prix
0 days 03:46:04.450000,22.5,67.0,1003.2,False,29.2,296,1.1,2022,7,Monaco Grand Prix
0 days 03:47:04.463000,22.4,64.0,1003.4,False,29.2,121,1.0,2022,7,Monaco Grand Prix
0 days 03:48:04.465000,22.4,66.0,1003.2,False,29.2,183,0.6,2022,7,Monaco Grand Prix
0 days 03:49:04.480000,22.5,67.0,1003.2,False,29.1,134,0.8,2022,7,Monaco Grand Prix
0 days 03:50:04.506000,22.3,67.0,1003.2,False,29.1,340,0.4,2022,7,Monaco Grand Prix
0 days 03:51:04.513000,22.4,66.0,1003.4,False,29.1,187,1.2,2022,7,Monaco Grand Prix
0 days 03:52:04.518000,22.5,66.0,1003.2,False,29.1,104,0.5,2022,7,Monaco Grand Prix
0 days 03:53:04.521000,22.4,66.0,1003.2,False,29.1,168,0.6,2022,7,Monaco Grand Prix
0 days 03:54:04.543000,22.4,67.0,1003.2,False,29.5,87,0.8,2022,7,Monaco Grand Prix
0 days 03:55:04.545000,22.4,65.0,1003.2,False,29.3,0,0.6,2022,7,Monaco Grand Prix
0 days 03:56:04.545000,22.3,65.0,1003.2,False,29.1,199,0.4,2022,7,Monaco Grand Prix
0 days 03:57:04.545000,22.3,65.0,1003.4,False,29.1,173,1.1,2022,7,Monaco Grand Prix
0 days 03:58:04.549000,22.2,65.0,1003.2,False,29.1,0,0.8,2022,7,Monaco Grand Prix
0 days 03:59:04.686000,22.2,66.0,1003.2,False,28.9,40,0.5,2022,7,Monaco Grand Prix
0 days 04:00:04.543000,22.3,65.0,1003.4,False,29.5,166,1.0,2022,7,Monaco Grand Prix
0 days 04:01:04.560000,22.4,65.0,1003.2,False,29.9,165,1.1,2022,7,Monaco Grand Prix
0 days 04:02:04.561000,22.4,66.0,1003.2,False,29.8,142,0.6,2022,7,Monaco Grand Prix
0 days 04:03:04.570000,22.5,66.0,1003.2,False,30.1,0,0.6,2022,7,Monaco Grand Prix
0 days 04:04:04.596000,22.6,65.0,1003.2,True,30.4,180,0.6,2022,7,Monaco Grand Prix
0 days 00:00:45.873000,25.7,56.0,1010.7,False,49.2,284,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:01:45.871000,25.8,54.0,1010.7,False,50.1,264,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:02:45.872000,25.8,55.0,1010.7,False,49.5,322,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:03:45.884000,25.8,55.0,1010.5,False,48.9,172,1.0,2022,8,Azerbaijan Grand Prix
0 days 00:04:45.872000,25.7,55.0,1010.7,False,48.8,174,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:05:45.884000,25.8,54.0,1010.7,False,48.9,322,0.6,2022,8,Azerbaijan Grand Prix
0 days 00:06:45.873000,25.5,55.0,1010.7,False,48.9,331,1.5,2022,8,Azerbaijan Grand Prix
0 days 00:07:45.871000,25.5,56.0,1010.7,False,48.8,66,1.1,2022,8,Azerbaijan Grand Prix
0 days 00:08:45.870000,25.5,56.0,1010.5,False,48.8,293,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:09:45.872000,25.7,54.0,1010.7,False,48.8,274,1.3,2022,8,Azerbaijan Grand Prix
0 days 00:10:45.878000,25.7,54.0,1010.5,False,49.4,279,1.5,2022,8,Azerbaijan Grand Prix
0 days 00:11:45.874000,25.6,53.0,1010.5,False,50.1,273,1.6,2022,8,Azerbaijan Grand Prix
0 days 00:12:45.874000,25.8,52.0,1010.5,False,50.1,280,1.3,2022,8,Azerbaijan Grand Prix
0 days 00:13:45.874000,25.8,53.0,1010.5,False,50.3,287,2.2,2022,8,Azerbaijan Grand Prix
0 days 00:14:45.874000,25.6,56.0,1010.5,False,49.9,272,1.8,2022,8,Azerbaijan Grand Prix
0 days 00:15:45.872000,25.6,56.0,1010.5,False,50.2,216,1.6,2022,8,Azerbaijan Grand Prix
0 days 00:16:45.874000,25.5,56.0,1010.5,False,50.2,271,1.8,2022,8,Azerbaijan Grand Prix
0 days 00:17:45.881000,25.4,58.0,1010.5,False,49.4,279,1.0,2022,8,Azerbaijan Grand Prix
0 days 00:18:45.886000,25.5,56.0,1010.4,False,49.4,293,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:19:45.874000,25.4,56.0,1010.5,False,49.8,280,0.6,2022,8,Azerbaijan Grand Prix
0 days 00:20:45.874000,25.3,55.0,1010.5,False,50.0,324,1.2,2022,8,Azerbaijan Grand Prix
0 days 00:21:45.905000,25.4,54.0,1010.4,False,49.6,281,1.0,2022,8,Azerbaijan Grand Prix
0 days 00:22:45.878000,25.5,54.0,1010.4,False,50.5,248,2.0,2022,8,Azerbaijan Grand Prix
0 days 00:23:45.874000,25.5,56.0,1010.5,False,50.5,189,1.7,2022,8,Azerbaijan Grand Prix
0 days 00:24:45.878000,25.7,55.0,1010.5,False,50.5,273,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:25:45.875000,25.7,55.0,1010.4,False,50.9,0,0.6,2022,8,Azerbaijan Grand Prix
0 days 00:26:45.873000,25.8,55.0,1010.5,False,50.9,283,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:27:45.873000,25.7,53.0,1010.5,False,49.4,164,1.1,2022,8,Azerbaijan Grand Prix
0 days 00:28:45.866000,25.8,53.0,1010.4,False,49.4,109,0.6,2022,8,Azerbaijan Grand Prix
0 days 00:29:45.872000,25.7,52.0,1010.5,False,47.9,298,1.2,2022,8,Azerbaijan Grand Prix
0 days 00:30:45.874000,25.5,53.0,1010.4,False,48.3,264,1.6,2022,8,Azerbaijan Grand Prix
0 days 00:31:45.874000,25.6,55.0,1010.4,False,49.3,239,2.0,2022,8,Azerbaijan Grand Prix
0 days 00:32:45.873000,25.7,55.0,1010.4,False,49.7,249,1.1,2022,8,Azerbaijan Grand Prix
0 days 00:33:45.872000,25.7,56.0,1010.4,False,49.7,221,1.7,2022,8,Azerbaijan Grand Prix
0 days 00:34:45.886000,25.7,56.0,1010.4,False,49.7,279,1.7,2022,8,Azerbaijan Grand Prix
0 days 00:35:45.874000,25.5,57.0,1010.4,False,40.9,299,1.8,2022,8,Azerbaijan Grand Prix
0 days 00:36:45.879000,25.6,58.0,1010.4,False,48.0,281,1.7,2022,8,Azerbaijan Grand Prix
0 days 00:37:45.874000,25.4,58.0,1010.2,False,48.0,342,1.2,2022,8,Azerbaijan Grand Prix
0 days 00:38:45.876000,25.3,56.0,1010.4,False,48.0,0,1.1,2022,8,Azerbaijan Grand Prix
0 days 00:39:45.874000,25.4,56.0,1010.2,False,48.0,282,1.2,2022,8,Azerbaijan Grand Prix
0 days 00:40:45.894000,25.4,57.0,1010.2,False,48.0,127,1.2,2022,8,Azerbaijan Grand Prix
0 days 00:41:45.874000,25.5,57.0,1010.2,False,48.0,247,1.0,2022,8,Azerbaijan Grand Prix
0 days 00:42:45.884000,25.5,57.0,1010.2,False,48.5,299,1.1,2022,8,Azerbaijan Grand Prix
0 days 00:43:45.873000,25.4,58.0,1010.4,False,48.5,213,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:44:45.871000,25.5,57.0,1010.2,False,48.5,316,1.2,2022,8,Azerbaijan Grand Prix
0 days 00:45:45.875000,25.6,57.0,1010.2,False,48.5,332,1.1,2022,8,Azerbaijan Grand Prix
0 days 00:46:45.875000,25.7,55.0,1010.2,False,48.5,0,1.0,2022,8,Azerbaijan Grand Prix
0 days 00:47:45.875000,25.7,54.0,1010.2,False,48.5,284,0.5,2022,8,Azerbaijan Grand Prix
0 days 00:48:45.884000,25.8,56.0,1010.2,False,48.5,337,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:49:45.875000,26.1,54.0,1010.4,False,48.5,338,0.5,2022,8,Azerbaijan Grand Prix
0 days 00:50:45.879000,26.1,56.0,1010.2,False,48.5,165,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:51:45.866000,26.1,56.0,1010.2,False,48.5,301,1.1,2022,8,Azerbaijan Grand Prix
0 days 00:52:45.878000,25.9,57.0,1010.2,False,48.2,281,2.0,2022,8,Azerbaijan Grand Prix
0 days 00:53:45.876000,25.7,57.0,1010.2,False,48.2,182,2.0,2022,8,Azerbaijan Grand Prix
0 days 00:54:45.885000,25.7,57.0,1010.2,False,48.2,320,1.7,2022,8,Azerbaijan Grand Prix
0 days 00:55:45.901000,25.5,59.0,1010.2,False,48.2,312,1.5,2022,8,Azerbaijan Grand Prix
0 days 00:56:45.893000,25.5,59.0,1010.2,False,47.9,273,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:57:45.892000,25.6,57.0,1010.2,False,47.9,260,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:58:45.906000,25.7,55.0,1010.2,False,46.7,145,0.8,2022,8,Azerbaijan Grand Prix
0 days 00:59:46.014000,25.7,56.0,1010.2,False,48.3,117,0.8,2022,8,Azerbaijan Grand Prix
0 days 01:00:45.949000,25.8,57.0,1010.2,False,48.1,312,0.8,2022,8,Azerbaijan Grand Prix
0 days 01:01:45.923000,25.8,56.0,1010.2,False,49.3,242,1.1,2022,8,Azerbaijan Grand Prix
0 days 01:02:45.924000,25.9,56.0,1010.0,False,48.6,2,0.6,2022,8,Azerbaijan Grand Prix
0 days 01:03:45.923000,25.9,57.0,1010.2,False,47.6,120,1.1,2022,8,Azerbaijan Grand Prix
0 days 01:04:45.921000,25.9,57.0,1010.0,False,47.6,271,0.5,2022,8,Azerbaijan Grand Prix
0 days 01:05:45.920000,25.9,56.0,1010.0,False,48.5,256,1.2,2022,8,Azerbaijan Grand Prix
