Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,IsAccurate,Season,Round,EventName
0 days 01:59:13.230000,RIC,3,0 days 00:01:22.660000,59.0,4.0,,,0 days 00:00:24.185000,0 days 00:00:31.915000,0 days 00:00:26.560000,279.0,188.0,291.0,297.0,False,HARD,18.0,True,McLaren,1,10.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:00:35.270000,RIC,3,0 days 00:01:22.040000,60.0,4.0,,,0 days 00:00:24.013000,0 days 00:00:31.556000,0 days 00:00:26.471000,279.0,189.0,291.0,290.0,True,HARD,19.0,True,McLaren,1,10.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:01:57.496000,RIC,3,0 days 00:01:22.226000,61.0,4.0,,,0 days 00:00:24.005000,0 days 00:00:31.735000,0 days 00:00:26.486000,277.0,190.0,294.0,291.0,False,HARD,20.0,True,McLaren,1,10.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:03:19.883000,RIC,3,0 days 00:01:22.387000,62.0,4.0,,,0 days 00:00:24.292000,0 days 00:00:31.578000,0 days 00:00:26.517000,279.0,187.0,293.0,289.0,False,HARD,21.0,True,McLaren,1,10.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:04:42.469000,RIC,3,0 days 00:01:22.586000,63.0,4.0,,,0 days 00:00:24.070000,0 days 00:00:31.834000,0 days 00:00:26.682000,288.0,191.0,298.0,314.0,False,HARD,22.0,True,McLaren,1,10.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:06:04.456000,RIC,3,0 days 00:01:21.987000,64.0,4.0,,,0 days 00:00:23.493000,0 days 00:00:31.738000,0 days 00:00:26.756000,276.0,190.0,287.0,317.0,True,HARD,23.0,True,McLaren,1,9.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:07:26.980000,RIC,3,0 days 00:01:22.524000,65.0,4.0,,,0 days 00:00:24.120000,0 days 00:00:31.637000,0 days 00:00:26.767000,279.0,187.0,289.0,282.0,False,HARD,24.0,True,McLaren,1,9.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:08:49.780000,RIC,3,0 days 00:01:22.800000,66.0,4.0,,,0 days 00:00:24.158000,0 days 00:00:31.753000,0 days 00:00:26.889000,278.0,186.0,289.0,283.0,False,HARD,25.0,True,McLaren,1,9.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:34:33.409000,OCO,31,0 days 00:01:30.419000,1.0,1.0,,,,0 days 00:00:34.052000,0 days 00:00:28.071000,271.0,175.0,295.0,239.0,False,SOFT,4.0,False,Alpine,1,7.0,,,False,2021,3,Portuguese Grand Prix
0 days 00:36:25.053000,OCO,31,0 days 00:01:51.644000,2.0,1.0,,0 days 00:36:22.119000,0 days 00:00:25.047000,0 days 00:00:46.595000,0 days 00:00:40.002000,270.0,160.0,,296.0,False,SOFT,5.0,False,Alpine,14,7.0,,,False,2021,3,Portuguese Grand Prix
0 days 00:38:45.732000,OCO,31,0 days 00:02:20.679000,3.0,2.0,0 days 00:36:43.774000,0 days 00:38:42.808000,0 days 00:00:50.609000,0 days 00:00:42.970000,0 days 00:00:47.100000,180.0,107.0,,296.0,False,SOFT,6.0,False,Alpine,4,7.0,,,False,2021,3,Portuguese Grand Prix
0 days 00:41:01.701000,OCO,31,0 days 00:02:15.969000,4.0,3.0,0 days 00:39:05.083000,,0 days 00:00:51.060000,0 days 00:00:43.249000,0 days 00:00:41.660000,117.0,93.0,213.0,296.0,False,SOFT,7.0,False,Alpine,4,7.0,,,False,2021,3,Portuguese Grand Prix
0 days 00:43:01.464000,OCO,31,0 days 00:01:59.763000,5.0,3.0,,,0 days 00:00:34.822000,0 days 00:00:44.141000,0 days 00:00:40.800000,122.0,111.0,254.0,163.0,True,SOFT,8.0,False,Alpine,4,7.0,,,False,2021,3,Portuguese Grand Prix
0 days 00:45:06.317000,OCO,31,0 days 00:02:04.853000,6.0,3.0,,,0 days 00:00:35.106000,0 days 00:00:43.699000,0 days 00:00:46.048000,115.0,127.0,251.0,248.0,False,SOFT,9.0,False,Alpine,41,7.0,,,False,2021,3,Portuguese Grand Prix
0 days 00:46:35.155000,OCO,31,0 days 00:01:28.838000,7.0,3.0,,,0 days 00:00:26.855000,0 days 00:00:34.623000,0 days 00:00:27.360000,274.0,175.0,296.0,303.0,True,SOFT,10.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:48:00.259000,OCO,31,0 days 00:01:25.104000,8.0,3.0,,,0 days 00:00:24.960000,0 days 00:00:33.043000,0 days 00:00:27.101000,273.0,180.0,297.0,300.0,True,SOFT,11.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:49:24.729000,OCO,31,0 days 00:01:24.470000,9.0,3.0,,,0 days 00:00:24.461000,0 days 00:00:32.931000,0 days 00:00:27.078000,272.0,181.0,298.0,293.0,True,SOFT,12.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:50:49.111000,OCO,31,0 days 00:01:24.382000,10.0,3.0,,,0 days 00:00:24.687000,0 days 00:00:32.698000,0 days 00:00:26.997000,268.0,181.0,296.0,291.0,True,SOFT,13.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:52:13.040000,OCO,31,0 days 00:01:23.929000,11.0,3.0,,,0 days 00:00:24.569000,0 days 00:00:32.489000,0 days 00:00:26.871000,268.0,185.0,294.0,295.0,True,SOFT,14.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:53:36.963000,OCO,31,0 days 00:01:23.923000,12.0,3.0,,,0 days 00:00:24.628000,0 days 00:00:32.520000,0 days 00:00:26.775000,269.0,184.0,295.0,296.0,True,SOFT,15.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:55:00.684000,OCO,31,0 days 00:01:23.721000,13.0,3.0,,,0 days 00:00:24.619000,0 days 00:00:32.288000,0 days 00:00:26.814000,268.0,186.0,295.0,290.0,True,SOFT,16.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:56:24.558000,OCO,31,0 days 00:01:23.874000,14.0,3.0,,,0 days 00:00:24.468000,0 days 00:00:32.360000,0 days 00:00:27.046000,267.0,187.0,294.0,290.0,False,SOFT,17.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:57:48.350000,OCO,31,0 days 00:01:23.792000,15.0,3.0,,,0 days 00:00:24.459000,0 days 00:00:32.341000,0 days 00:00:26.992000,269.0,183.0,294.0,293.0,False,SOFT,18.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:59:12.140000,OCO,31,0 days 00:01:23.790000,16.0,3.0,,,0 days 00:00:24.561000,0 days 00:00:32.318000,0 days 00:00:26.911000,272.0,183.0,293.0,292.0,False,SOFT,19.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:00:35.994000,OCO,31,0 days 00:01:23.854000,17.0,3.0,,,0 days 00:00:24.376000,0 days 00:00:32.499000,0 days 00:00:26.979000,270.0,179.0,294.0,294.0,False,SOFT,20.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:01:59.794000,OCO,31,0 days 00:01:23.800000,18.0,3.0,,,0 days 00:00:24.549000,0 days 00:00:32.241000,0 days 00:00:27.010000,270.0,182.0,294.0,292.0,False,SOFT,21.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:03:23.677000,OCO,31,0 days 00:01:23.883000,19.0,3.0,,,0 days 00:00:24.578000,0 days 00:00:32.277000,0 days 00:00:27.028000,271.0,180.0,294.0,289.0,False,SOFT,22.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:04:47.720000,OCO,31,0 days 00:01:24.043000,20.0,3.0,,,0 days 00:00:24.467000,0 days 00:00:32.403000,0 days 00:00:27.173000,272.0,183.0,293.0,292.0,False,SOFT,23.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:06:11.443000,OCO,31,0 days 00:01:23.723000,21.0,3.0,,,0 days 00:00:24.384000,0 days 00:00:32.380000,0 days 00:00:26.959000,270.0,183.0,294.0,290.0,False,SOFT,24.0,False,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:07:38.732000,OCO,31,0 days 00:01:27.289000,22.0,3.0,,0 days 01:07:35.813000,0 days 00:00:24.470000,0 days 00:00:32.308000,0 days 00:00:30.511000,268.0,187.0,,290.0,False,SOFT,25.0,False,Alpine,1,9.0,,,False,2021,3,Portuguese Grand Prix
0 days 01:09:25.943000,OCO,31,0 days 00:01:47.211000,23.0,4.0,0 days 01:08:02.828000,,0 days 00:00:47.373000,0 days 00:00:32.803000,0 days 00:00:27.035000,264.0,184.0,294.0,290.0,False,HARD,1.0,True,Alpine,1,14.0,,,False,2021,3,Portuguese Grand Prix
0 days 01:10:50.665000,OCO,31,0 days 00:01:24.722000,24.0,4.0,,,0 days 00:00:24.099000,0 days 00:00:32.824000,0 days 00:00:27.799000,278.0,188.0,293.0,294.0,False,HARD,2.0,True,Alpine,1,13.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:12:13.442000,OCO,31,0 days 00:01:22.777000,25.0,4.0,,,0 days 00:00:23.806000,0 days 00:00:32.121000,0 days 00:00:26.850000,270.0,187.0,298.0,308.0,True,HARD,3.0,True,Alpine,1,13.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:13:36.813000,OCO,31,0 days 00:01:23.371000,26.0,4.0,,,0 days 00:00:24.457000,0 days 00:00:32.214000,0 days 00:00:26.700000,276.0,184.0,294.0,315.0,False,HARD,4.0,True,Alpine,1,12.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:14:59.619000,OCO,31,0 days 00:01:22.806000,27.0,4.0,,,0 days 00:00:24.155000,0 days 00:00:32.029000,0 days 00:00:26.622000,271.0,187.0,296.0,294.0,False,HARD,5.0,True,Alpine,1,12.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:16:22.616000,OCO,31,0 days 00:01:22.997000,28.0,4.0,,,0 days 00:00:24.314000,0 days 00:00:32.036000,0 days 00:00:26.647000,270.0,188.0,297.0,292.0,False,HARD,6.0,True,Alpine,1,12.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:17:45.646000,OCO,31,0 days 00:01:23.030000,29.0,4.0,,,0 days 00:00:24.191000,0 days 00:00:32.146000,0 days 00:00:26.693000,271.0,187.0,296.0,295.0,False,HARD,7.0,True,Alpine,1,12.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:19:08.568000,OCO,31,0 days 00:01:22.922000,30.0,4.0,,,0 days 00:00:24.133000,0 days 00:00:32.069000,0 days 00:00:26.720000,279.0,187.0,298.0,298.0,False,HARD,8.0,True,Alpine,1,12.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:20:31.491000,OCO,31,0 days 00:01:22.923000,31.0,4.0,,,0 days 00:00:24.034000,0 days 00:00:32.178000,0 days 00:00:26.711000,280.0,185.0,301.0,300.0,False,HARD,9.0,True,Alpine,1,12.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:21:54.631000,OCO,31,0 days 00:01:23.140000,32.0,4.0,,,0 days 00:00:24.238000,0 days 00:00:32.204000,0 days 00:00:26.698000,281.0,186.0,302.0,321.0,False,HARD,10.0,True,Alpine,1,12.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:23:17.719000,OCO,31,0 days 00:01:23.088000,33.0,4.0,,,0 days 00:00:24.285000,0 days 00:00:32.102000,0 days 00:00:26.701000,280.0,186.0,305.0,331.0,False,HARD,11.0,True,Alpine,1,12.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:24:39.605000,OCO,31,0 days 00:01:21.886000,34.0,4.0,,,0 days 00:00:23.554000,0 days 00:00:31.771000,0 days 00:00:26.561000,270.0,184.0,294.0,333.0,True,HARD,12.0,True,Alpine,1,11.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:26:02.287000,OCO,31,0 days 00:01:22.682000,35.0,4.0,,,0 days 00:00:24.121000,0 days 00:00:31.926000,0 days 00:00:26.635000,270.0,188.0,294.0,290.0,False,HARD,13.0,True,Alpine,1,11.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:27:25.202000,OCO,31,0 days 00:01:22.915000,36.0,4.0,,,0 days 00:00:24.240000,0 days 00:00:31.958000,0 days 00:00:26.717000,270.0,186.0,294.0,290.0,False,HARD,14.0,True,Alpine,1,11.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:28:48.005000,OCO,31,0 days 00:01:22.803000,37.0,4.0,,,0 days 00:00:24.182000,0 days 00:00:31.954000,0 days 00:00:26.667000,268.0,188.0,300.0,290.0,False,HARD,15.0,True,Alpine,1,11.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:30:10.793000,OCO,31,0 days 00:01:22.788000,38.0,4.0,,,0 days 00:00:24.141000,0 days 00:00:31.939000,0 days 00:00:26.708000,278.0,188.0,297.0,296.0,False,HARD,16.0,True,Alpine,1,11.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:31:33.659000,OCO,31,0 days 00:01:22.866000,39.0,4.0,,,0 days 00:00:24.149000,0 days 00:00:32.031000,0 days 00:00:26.686000,279.0,187.0,302.0,295.0,False,HARD,17.0,True,Alpine,1,11.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:32:56.344000,OCO,31,0 days 00:01:22.685000,40.0,4.0,,,0 days 00:00:24.019000,0 days 00:00:31.975000,0 days 00:00:26.691000,280.0,189.0,302.0,320.0,False,HARD,18.0,True,Alpine,1,10.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:34:19.113000,OCO,31,0 days 00:01:22.769000,41.0,4.0,,,0 days 00:00:24.244000,0 days 00:00:31.943000,0 days 00:00:26.582000,277.0,188.0,299.0,330.0,False,HARD,19.0,True,Alpine,1,9.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:35:42.319000,OCO,31,0 days 00:01:23.206000,42.0,4.0,,,0 days 00:00:24.536000,0 days 00:00:32.113000,0 days 00:00:26.557000,278.0,190.0,301.0,320.0,False,HARD,20.0,True,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:37:05.183000,OCO,31,0 days 00:01:22.864000,43.0,4.0,,,0 days 00:00:24.221000,0 days 00:00:31.995000,0 days 00:00:26.648000,280.0,189.0,302.0,319.0,False,HARD,21.0,True,Alpine,1,8.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:38:27.747000,OCO,31,0 days 00:01:22.564000,44.0,4.0,,,0 days 00:00:23.971000,0 days 00:00:31.916000,0 days 00:00:26.677000,276.0,181.0,293.0,329.0,False,HARD,22.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:39:50.320000,OCO,31,0 days 00:01:22.573000,45.0,4.0,,,0 days 00:00:24.317000,0 days 00:00:31.867000,0 days 00:00:26.389000,270.0,189.0,293.0,288.0,False,HARD,23.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:41:12.648000,OCO,31,0 days 00:01:22.328000,46.0,4.0,,,0 days 00:00:24.200000,0 days 00:00:31.640000,0 days 00:00:26.488000,270.0,189.0,290.0,285.0,False,HARD,24.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:42:35.075000,OCO,31,0 days 00:01:22.427000,47.0,4.0,,,0 days 00:00:24.267000,0 days 00:00:31.615000,0 days 00:00:26.545000,270.0,190.0,292.0,287.0,False,HARD,25.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:43:57.335000,OCO,31,0 days 00:01:22.260000,48.0,4.0,,,0 days 00:00:24.100000,0 days 00:00:31.655000,0 days 00:00:26.505000,271.0,191.0,292.0,288.0,False,HARD,26.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:45:19.725000,OCO,31,0 days 00:01:22.390000,49.0,4.0,,,0 days 00:00:24.119000,0 days 00:00:31.628000,0 days 00:00:26.643000,274.0,186.0,293.0,289.0,False,HARD,27.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:46:42.308000,OCO,31,0 days 00:01:22.583000,50.0,4.0,,,0 days 00:00:24.104000,0 days 00:00:31.752000,0 days 00:00:26.727000,273.0,184.0,293.0,288.0,False,HARD,28.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:48:04.623000,OCO,31,0 days 00:01:22.315000,51.0,4.0,,,0 days 00:00:24.198000,0 days 00:00:31.619000,0 days 00:00:26.498000,271.0,190.0,294.0,289.0,False,HARD,29.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:49:26.712000,OCO,31,0 days 00:01:22.089000,52.0,4.0,,,0 days 00:00:24.140000,0 days 00:00:31.616000,0 days 00:00:26.333000,272.0,190.0,294.0,290.0,False,HARD,30.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:50:49.188000,OCO,31,0 days 00:01:22.476000,53.0,4.0,,,0 days 00:00:24.076000,0 days 00:00:31.807000,0 days 00:00:26.593000,274.0,187.0,295.0,288.0,False,HARD,31.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:52:11.751000,OCO,31,0 days 00:01:22.563000,54.0,4.0,,,0 days 00:00:24.177000,0 days 00:00:31.749000,0 days 00:00:26.637000,271.0,187.0,298.0,291.0,False,HARD,32.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:53:34.239000,OCO,31,0 days 00:01:22.488000,55.0,4.0,,,0 days 00:00:24.171000,0 days 00:00:31.754000,0 days 00:00:26.563000,273.0,191.0,294.0,296.0,False,HARD,33.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:54:56.405000,OCO,31,0 days 00:01:22.166000,56.0,4.0,,,0 days 00:00:24.103000,0 days 00:00:31.633000,0 days 00:00:26.430000,273.0,191.0,293.0,288.0,False,HARD,34.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:56:18.740000,OCO,31,0 days 00:01:22.335000,57.0,4.0,,,0 days 00:00:24.037000,0 days 00:00:31.673000,0 days 00:00:26.625000,273.0,185.0,292.0,287.0,False,HARD,35.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:57:41.030000,OCO,31,0 days 00:01:22.290000,58.0,4.0,,,0 days 00:00:24.064000,0 days 00:00:31.844000,0 days 00:00:26.382000,275.0,187.0,292.0,289.0,False,HARD,36.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:59:02.984000,OCO,31,0 days 00:01:21.954000,59.0,4.0,,,0 days 00:00:24.096000,0 days 00:00:31.515000,0 days 00:00:26.343000,274.0,190.0,291.0,288.0,False,HARD,37.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:00:24.914000,OCO,31,0 days 00:01:21.930000,60.0,4.0,,,0 days 00:00:24.040000,0 days 00:00:31.582000,0 days 00:00:26.308000,273.0,190.0,292.0,287.0,False,HARD,38.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:01:46.844000,OCO,31,0 days 00:01:21.930000,61.0,4.0,,,0 days 00:00:24.011000,0 days 00:00:31.614000,0 days 00:00:26.305000,273.0,189.0,294.0,288.0,False,HARD,39.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:03:08.984000,OCO,31,0 days 00:01:22.140000,62.0,4.0,,,0 days 00:00:23.961000,0 days 00:00:31.726000,0 days 00:00:26.453000,274.0,191.0,293.0,287.0,False,HARD,40.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:04:31.090000,OCO,31,0 days 00:01:22.106000,63.0,4.0,,,0 days 00:00:24.110000,0 days 00:00:31.597000,0 days 00:00:26.399000,272.0,195.0,292.0,286.0,False,HARD,41.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:05:53.614000,OCO,31,0 days 00:01:22.524000,64.0,4.0,,,0 days 00:00:24.071000,0 days 00:00:31.894000,0 days 00:00:26.559000,275.0,191.0,294.0,286.0,False,HARD,42.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:07:15.874000,OCO,31,0 days 00:01:22.260000,65.0,4.0,,,0 days 00:00:23.987000,0 days 00:00:31.669000,0 days 00:00:26.604000,275.0,186.0,293.0,289.0,False,HARD,43.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 02:08:38.160000,OCO,31,0 days 00:01:22.286000,66.0,4.0,,,0 days 00:00:24.069000,0 days 00:00:31.717000,0 days 00:00:26.500000,274.0,191.0,292.0,287.0,False,HARD,44.0,True,Alpine,1,7.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:34:29.694000,VER,33,0 days 00:01:26.704000,1.0,1.0,,,,0 days 00:00:32.720000,0 days 00:00:27.090000,273.0,184.0,290.0,238.0,False,MEDIUM,6.0,False,Red Bull Racing,1,3.0,,,False,2021,3,Portuguese Grand Prix
0 days 00:36:17.969000,VER,33,0 days 00:01:48.275000,2.0,1.0,,0 days 00:36:14.988000,0 days 00:00:24.554000,0 days 00:00:43.497000,0 days 00:00:40.224000,277.0,163.0,,294.0,False,MEDIUM,7.0,False,Red Bull Racing,14,3.0,,,False,2021,3,Portuguese Grand Prix
0 days 00:38:40.855000,VER,33,0 days 00:02:22.886000,3.0,2.0,0 days 00:36:37.779000,0 days 00:38:37.831000,0 days 00:00:51.804000,0 days 00:00:44.630000,0 days 00:00:46.452000,208.0,104.0,,294.0,False,MEDIUM,8.0,False,Red Bull Racing,4,3.0,,,False,2021,3,Portuguese Grand Prix
0 days 00:40:55.944000,VER,33,0 days 00:02:15.089000,4.0,3.0,0 days 00:38:59.938000,,0 days 00:00:49.472000,0 days 00:00:45.027000,0 days 00:00:40.590000,200.0,163.0,227.0,294.0,False,MEDIUM,9.0,False,Red Bull Racing,4,3.0,,,False,2021,3,Portuguese Grand Prix
0 days 00:42:56.483000,VER,33,0 days 00:02:00.539000,5.0,3.0,,,0 days 00:00:35.356000,0 days 00:00:44.844000,0 days 00:00:40.339000,182.0,163.0,213.0,183.0,True,MEDIUM,10.0,False,Red Bull Racing,4,3.0,,,False,2021,3,Portuguese Grand Prix
0 days 00:45:05.119000,VER,33,0 days 00:02:08.636000,6.0,3.0,,,0 days 00:00:35.337000,0 days 00:00:45.307000,0 days 00:00:47.992000,179.0,161.0,234.0,249.0,False,MEDIUM,11.0,False,Red Bull Racing,41,3.0,,,False,2021,3,Portuguese Grand Prix
0 days 00:46:29.130000,VER,33,0 days 00:01:24.011000,7.0,3.0,,,0 days 00:00:25.123000,0 days 00:00:32.110000,0 days 00:00:26.778000,275.0,182.0,288.0,297.0,True,MEDIUM,12.0,False,Red Bull Racing,1,2.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:47:52.296000,VER,33,0 days 00:01:23.166000,8.0,3.0,,,0 days 00:00:24.267000,0 days 00:00:32.154000,0 days 00:00:26.745000,277.0,182.0,293.0,298.0,True,MEDIUM,13.0,False,Red Bull Racing,1,2.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:49:15.442000,VER,33,0 days 00:01:23.146000,9.0,3.0,,,0 days 00:00:24.158000,0 days 00:00:32.131000,0 days 00:00:26.857000,285.0,179.0,298.0,298.0,True,MEDIUM,14.0,False,Red Bull Racing,1,2.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:50:39.073000,VER,33,0 days 00:01:23.631000,10.0,3.0,,,0 days 00:00:24.228000,0 days 00:00:32.182000,0 days 00:00:27.221000,284.0,181.0,292.0,316.0,False,MEDIUM,15.0,False,Red Bull Racing,1,2.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:52:03.777000,VER,33,0 days 00:01:24.704000,11.0,3.0,,,0 days 00:00:25.490000,0 days 00:00:32.336000,0 days 00:00:26.878000,281.0,179.0,291.0,296.0,False,MEDIUM,16.0,False,Red Bull Racing,1,3.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:53:26.345000,VER,33,0 days 00:01:22.568000,12.0,3.0,,,0 days 00:00:24.082000,0 days 00:00:31.745000,0 days 00:00:26.741000,270.0,184.0,293.0,296.0,True,MEDIUM,17.0,False,Red Bull Racing,1,3.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:54:49.273000,VER,33,0 days 00:01:22.928000,13.0,3.0,,,0 days 00:00:24.004000,0 days 00:00:32.029000,0 days 00:00:26.895000,276.0,186.0,293.0,298.0,False,MEDIUM,18.0,False,Red Bull Racing,1,3.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:56:12.310000,VER,33,0 days 00:01:23.037000,14.0,3.0,,,0 days 00:00:23.989000,0 days 00:00:32.046000,0 days 00:00:27.002000,274.0,181.0,292.0,297.0,False,MEDIUM,19.0,False,Red Bull Racing,1,3.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:57:35.047000,VER,33,0 days 00:01:22.737000,15.0,3.0,,,0 days 00:00:23.995000,0 days 00:00:31.883000,0 days 00:00:26.859000,274.0,184.0,293.0,295.0,False,MEDIUM,20.0,False,Red Bull Racing,1,3.0,,,True,2021,3,Portuguese Grand Prix
0 days 00:58:57.663000,VER,33,0 days 00:01:22.616000,16.0,3.0,,,0 days 00:00:23.950000,0 days 00:00:31.842000,0 days 00:00:26.824000,272.0,180.0,291.0,297.0,False,MEDIUM,21.0,False,Red Bull Racing,1,3.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:00:20.781000,VER,33,0 days 00:01:23.118000,17.0,3.0,,,0 days 00:00:24.364000,0 days 00:00:31.939000,0 days 00:00:26.815000,273.0,179.0,291.0,300.0,False,MEDIUM,22.0,False,Red Bull Racing,1,3.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:01:43.391000,VER,33,0 days 00:01:22.610000,18.0,3.0,,,0 days 00:00:23.972000,0 days 00:00:31.938000,0 days 00:00:26.700000,276.0,184.0,293.0,295.0,False,MEDIUM,23.0,False,Red Bull Racing,1,3.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:03:05.972000,VER,33,0 days 00:01:22.581000,19.0,3.0,,,0 days 00:00:23.990000,0 days 00:00:31.940000,0 days 00:00:26.651000,280.0,182.0,293.0,301.0,False,MEDIUM,24.0,False,Red Bull Racing,1,3.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:04:29.589000,VER,33,0 days 00:01:23.617000,20.0,3.0,,,0 days 00:00:24.040000,0 days 00:00:32.421000,0 days 00:00:27.156000,286.0,181.0,298.0,296.0,False,MEDIUM,25.0,False,Red Bull Racing,1,3.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:05:53.042000,VER,33,0 days 00:01:23.453000,21.0,3.0,,,0 days 00:00:24.159000,0 days 00:00:32.451000,0 days 00:00:26.843000,285.0,174.0,294.0,322.0,False,MEDIUM,26.0,False,Red Bull Racing,1,3.0,,,True,2021,3,Portuguese Grand Prix
0 days 01:07:16.024000,VER,33,0 days 00:01:22.982000,22.0,3.0,,,0 days 00:00:23.971000,0 days 00:00:32.110000,0 days 00:00:26.901000,281.0,184.0,298.0,315.0,False,MEDIUM,27.0,False,Red Bull Racing,1,3.0,,,True,2021,3,Portuguese Grand Prix
